Discover,Discover,6011478328163847,Lucretia Holm,973,06/2009,06/2026,9,5689,22800
Diners Club International,Diners Club,39110868282387,Maria H Holman,411,12/2011,12/2023,6,6689,115600
Visa,Chase,4140828295541921,Andy Garner,63,03/2015,03/2032,16,1831,116700
Discover,Discover,6011378836071187,Gladys E Guzman,922,05/2016,05/2033,25,8857,23800
Master Card,Citibank,5115191606931135,Trang Nall,884,10/2012,10/2032,10,9801,36500
American Express,American Express,375099225331627,Shane M Guerra,1421,04/2008,04/2013,15,2772,118500
Discover,Discover,6011786532405444,Donnie B Stahl,73,06/2017,06/2035,15,819,23300
Visa,Citibank,4587682006331118,Sarah T Mcdonald,829,11/2009,11/2020,13,2675,35100
Master Card,Citibank,5293310779773595,Teresa Levine,793,04/2012,04/2032,13,8497,96800
Japan Credit Bureau,JCB,3583716340476290,Shawn K Key,22,12/2015,12/2018,26,8740,83600
Master Card,USAA,5472056019096668,Evon G Roby,285,05/2010,05/2021,13,9258,118600
Diners Club International,Diners Club,30133091573058,Ana U Burns,763,12/2014,12/2023,11,837,15600
Discover,Discover,6011442851667947,Yong E Whelan,900,01/2017,01/2031,20,6073,163800
Discover,Discover,6553481612776120,Sandra Talley,553,08/2017,08/2032,12,2323,94300
Visa,Capital One,4797129910859343,Linwood Meyers,109,05/2013,05/2021,13,2075,68500
Master Card,Citibank,5492004629877339,Martin Q Jefferson,165,09/2011,09/2023,7,4187,76600
Japan Credit Bureau,JCB,3566044355848803,Woodrow X Autry,761,01/2009,01/2023,24,3125,106000
Diners Club International,Diners Club,30007851104041,Eugene C Wilkerson,997,12/2007,12/2012,3,2359,130000
Diners Club International,Diners Club,30980428614850,Macy Z Engle,200,12/2013,12/2031,8,886,42600
Japan Credit Bureau,JCB,3554527605028915,Kyle X Puckett,326,02/2015,02/2025,15,3499,149000
Japan Credit Bureau,JCB,3528931019919300,Derek F Catron,64,05/2016,05/2021,28,456,142300
Visa,Chase,4150036930011840,Jerome C Sims,199,01/2008,01/2015,1,7068,68000
American Express,Bank of America,371724413510518,Robt Stallworth,2596,10/2011,10/2017,21,9153,134800
Diners Club International,Diners Club,30407622172048,Donna Oconnor,907,07/2013,07/2024,18,4010,10400
Master Card,Barclays,5490102480676170,Nanette Kilgore,853,03/2007,03/2012,13,5478,191900
Master Card,U.S. Bancorp,5282276600531705,William F Golden,806,07/2015,07/2028,12,4837,115300
Visa,Chase,4861045554095997,Gilbert W Roger,726,01/2014,01/2031,7,9843,22000
Japan Credit Bureau,JCB,3570500740161503,Katherine G Kane,235,09/2014,09/2033,4,2452,119100
Visa,Chase,4674956812897437,Janine S Denny,942,06/2016,06/2031,4,1121,31800
Visa,Chase,4516118214635004,Melvin E Kennedy,309,06/2012,06/2013,2,7500,145200
Master Card,Capital One,5472689581668991,Lissa D Goins,198,12/2007,12/2027,18,5576,190700
Visa,U.S. Bancorp,4502028668874262,Helen Conley,744,12/2012,12/2028,8,6582,25800
American Express,American Express,341134917277803,Jesus S Bean,6039,02/2007,02/2010,23,7239,71500
American Express,American Express,371373117853525,Dale Sims,2875,10/2012,10/2024,23,6120,33700
Visa,Chase,4624246159311064,Timothy Y Mercer,341,06/2016,06/2024,9,1291,169500
Visa,GE Capital,4864448278774318,Timothy T Christian,700,12/2012,12/2023,23,7213,63100
Master Card,Wells Fargo,5473615999622345,Karon I Loyd,321,05/2010,05/2018,27,4517,85300
Visa,Chase,4255191368597309,Henry Q Osborn,701,12/2010,12/2016,17,9269,42300
Discover,Discover,6011659504304368,Cedrick Z Ladd,64,05/2015,05/2025,13,9395,41400
Discover,Discover,6442396180296936,Gail Melton,743,02/2009,02/2019,24,2748,42000
Visa,Chase,4216816596923400,Lyn R Thorton,677,11/2016,11/2028,17,875,82300
Japan Credit Bureau,JCB,3558120672968530,Micheal W Charles,316,09/2016,09/2025,18,3811,108100
Discover,Discover,6011510662140559,Danika K Murillo,888,10/2017,10/2020,21,7423,101600
Master Card,Citibank,5108055823787621,Michelle V French,165,09/2015,09/2027,9,6206,86100
Discover,Discover,6011144796981330,Alfonso Hutchens,664,11/2009,11/2025,18,377,83500
Diners Club International,Diners Club,30914483987174,Jose H Maldonado,28,02/2008,02/2012,16,8181,132200
Japan Credit Bureau,JCB,3540328840231944,Jacinto N Partridge,468,03/2012,03/2019,1,8193,184100
Japan Credit Bureau,JCB,3584720694184939,Henry Knapp,630,02/2017,02/2033,9,4758,183200
Japan Credit Bureau,JCB,3535127716108260,Ellyn O Meehan,723,04/2014,04/2034,5,4633,137000
Master Card,Chase,5123984439152964,Jerry T David,142,05/2011,05/2031,11,8168,124700
American Express,American Express,343242788096299,Rosalva T Hardee,8789,01/2007,01/2023,16,2462,174500
Diners Club International,Diners Club,30436791195126,Johnny Farrell,353,05/2014,05/2018,2,1759,164900
Japan Credit Bureau,JCB,3542928523275643,Danilo Hiller,525,03/2012,03/2022,8,6711,190200
Master Card,Chase,5242885867643489,Juan I May,635,11/2007,11/2008,5,5197,18300
Japan Credit Bureau,JCB,3537373617232951,Sharilyn I Street,553,10/2013,10/2030,5,4083,192300
Diners Club International,Diners Club,30915852455917,Jacob O Stanton,138,08/2008,08/2021,21,1271,113000
Diners Club International,Diners Club,30436550243034,Jackie X Aquino,660,05/2010,05/2019,28,7540,199200
Diners Club International,Diners Club,36706804802247,Yolanda F Sawyer,943,03/2007,03/2009,6,7107,98400
Visa,USAA,4215793205592176,Kimberlie Vaught,72,03/2013,03/2025,28,7662,58200
Visa,USAA,4847913245632974,Frances Nolan,299,08/2011,08/2027,23,5107,53900
Visa,U.S. Bancorp,4198005380861677,Rossana C Kelsey,474,05/2014,05/2025,11,4816,96900
Discover,Discover,6011658901790914,Judith P Parrish,855,07/2007,07/2009,13,1435,150900
Diners Club International,Diners Club,30506398983999,Ethel Z Wheeler,405,03/2011,03/2021,6,8712,141400
Japan Credit Bureau,JCB,3536124099948296,Jessica Rivera,158,05/2009,05/2029,16,2350,80300
American Express,USAA,341396844862805,Jeanie Null,3999,07/2014,07/2018,5,4407,187500
Discover,Discover,6444249983342399,Kimberly O Byers,4,10/2012,10/2032,5,1198,177900
Visa,GE Capital,4637700044018750,Ariel N Snipes,288,12/2015,12/2032,3,6311,162300
Master Card,Chase,5196745704259137,Wesley O Holland,455,12/2008,12/2024,25,1392,140200
American Express,American Express,377020825871984,Annmarie Tipton,6348,09/2010,09/2027,8,4265,68400
Visa,Capital One,4161347221902523,Miguel Y Carter,394,11/2016,11/2029,22,3171,20500
Master Card,Bank of America,5336257972016125,Zachariah O Crayton,34,09/2014,09/2031,14,8257,133800
Japan Credit Bureau,JCB,3541089515473331,Stanley R Branch,364,05/2010,05/2020,7,4464,63700
Japan Credit Bureau,JCB,3556364069256974,Carmelita X Salinas,147,05/2014,05/2020,27,825,71200
American Express,American Express,372269082771743,Rachel B Gray,778,06/2016,06/2018,1,8670,170100
Japan Credit Bureau,JCB,3567959145985509,Kirk L Goolsby,686,07/2014,07/2025,7,8725,20200
Discover,Discover,6011228143768258,Walter G Wright,549,03/2017,03/2037,25,4663,17500
Visa,Wells Fargo,4373052320036447,Ira Q Caraway,333,04/2010,04/2027,22,7915,87500
American Express,American Express,374684061638267,Paul L Saunders,4204,01/2010,01/2029,11,6834,154600
Japan Credit Bureau,JCB,3565714790979881,Augustus Santana,199,04/2017,04/2029,27,8424,13100
Visa,U.S. Bancorp,4886198708718815,Nicole Glenn,309,01/2009,01/2028,16,5489,56500
American Express,American Express,379540606806956,Marcelino I Homer,268,12/2011,12/2031,8,8164,155200
Japan Credit Bureau,JCB,3567011881862367,Tony Baxter,407,03/2017,03/2023,17,406,15700
Master Card,Bank of America,5277101802919762,Kathrin L Kearney,634,12/2008,12/2021,12,7253,94900
American Express,American Express,371373455141871,Harold Y Maldonado,3988,11/2016,11/2018,2,2873,102600
Visa,Chase,4879722918989848,Chase U Hume,450,08/2016,08/2035,15,6905,139700
Diners Club International,Diners Club,30448796956345,Randall H Cannon,111,06/2014,06/2023,22,4012,121000
Diners Club International,Diners Club,30981656850901,Viviana Gil,206,02/2009,02/2017,14,9455,30000
Diners Club International,Diners Club,30415324518624,Keith C Collins,541,12/2010,12/2026,12,9707,162100
Visa,Citibank,4625508482229324,Hassie R Boyles,633,07/2015,07/2017,4,8580,34600
Visa,Barclays,4959827171542680,Shannon O Copeland,894,09/2007,09/2016,8,4946,74300
Discover,Discover,6011828798664387,Rheba D Sprouse,993,12/2009,12/2023,28,1275,163500
Japan Credit Bureau,JCB,3548350759361613,Sara S Middleton,6,08/2008,08/2010,27,2882,19100
Japan Credit Bureau,JCB,3570240270278134,Barbra V Fong,174,02/2011,02/2029,15,5652,118600
Discover,Discover,6011560971014458,Marvin X Giles,625,01/2012,01/2018,10,6447,144100
American Express,American Express,372229427663005,Teofila Y Rodriguez,2452,02/2009,02/2011,13,1118,176900
Master Card,Capital One,5233928905343851,Kevin Beach,959,11/2016,11/2028,1,2808,118400
Discover,Discover,6011481737765285,Jung Weathers,998,11/2016,11/2032,7,6,20200
Japan Credit Bureau,JCB,3581238835371706,Diane Riddle,424,04/2008,04/2027,15,3486,78600
Visa,Chase,4774198615153077,Larae Thorpe,733,11/2011,11/2018,3,2202,172200
Visa,Chase,4438840639248965,Bill Head,591,03/2011,03/2031,20,5457,23300
Master Card,Bank of America,5259942646256214,Milford X Dunlap,428,04/2013,04/2025,22,6857,110600
Visa,Chase,4430848228898247,Alexander Good,832,02/2015,02/2035,22,1040,59200
Discover,Discover,6484008274063895,Ernesto G Osgood,689,04/2010,04/2021,8,7716,92600
Diners Club International,Diners Club,30910130723277,Edwin W Burch,896,01/2015,01/2027,19,6885,153500
Master Card,Wells Fargo,5169988512883978,Dwain A Hawes,207,11/2013,11/2031,12,1157,93100
Visa,Barclays,4597010249920422,Diane E Harrell,820,10/2012,10/2017,11,4879,180300
Visa,Chase,4254474037069517,Morris S Steward,584,01/2013,01/2031,2,8477,141400
Visa,Citibank,4649391512377385,Curtis Z Wagner,396,03/2017,03/2020,20,271,148600
American Express,American Express,376927589223486,Pearlene Richter,2144,09/2011,09/2014,16,6501,110500
Visa,Bank of America,4660953421454482,Edith O Lawson,382,05/2012,05/2028,16,4845,167700
Japan Credit Bureau,JCB,3586407223902803,Zona U Horsley,984,06/2013,06/2027,26,3082,107900
American Express,American Express,347927179371816,Rosa Stewart,139,09/2013,09/2014,28,5440,130100
Japan Credit Bureau,JCB,3582231893215138,Charley G Cardoza,912,01/2007,01/2015,2,6532,190100
Master Card,Barclays,5212509849312072,Andrew E Ratliff,10,10/2011,10/2016,27,634,94100
Visa,Citibank,4367133601812553,Lyndon Barbosa,556,01/2007,01/2018,1,572,71000
Japan Credit Bureau,JCB,3556122852703614,Dan Bernard,152,05/2010,05/2025,2,903,110800
Japan Credit Bureau,JCB,3568882081131350,Toi X Whitney,12,02/2008,02/2025,3,8848,115700
Diners Club International,Diners Club,30987652931694,Brittany T Boone,455,10/2011,10/2015,17,75,192100
Japan Credit Bureau,JCB,3547191831753737,Dee U Davis,846,07/2014,07/2026,10,5581,10400
Master Card,U.S. Bancorp,5223306776844459,Kevin H Nunez,915,08/2013,08/2014,18,8380,20900
Visa,Wells Fargo,4113342361970801,Carey J Spann,259,10/2009,10/2011,24,1409,108000
Master Card,Bank of America,5159542266113454,Jacob O Griffin,355,07/2011,07/2029,28,9916,144000
Japan Credit Bureau,JCB,3531446592132077,Lura G Wren,153,07/2011,07/2016,12,5994,34900
American Express,American Express,375370595556568,Carol T Vega,7887,07/2013,07/2021,2,9838,163100
Japan Credit Bureau,JCB,3581146300777036,Jeffrey H Blount,464,03/2009,03/2014,28,1441,31500
Japan Credit Bureau,JCB,3569775520029483,Rick E Hooper,76,12/2008,12/2017,15,9098,130900
Diners Club International,Diners Club,30401734321718,Shane Faust,338,05/2016,05/2023,1,3106,89100
Discover,Discover,6011285006809686,Clara A Logan,707,08/2015,08/2029,20,7019,193400
Japan Credit Bureau,JCB,3545546603673649,Shalanda V Lundy,925,03/2010,03/2026,28,6846,169600
Master Card,GE Capital,5441986929496657,Chad O Shannon,357,10/2016,10/2030,6,4545,27200
Master Card,Chase,5462234764414012,Grant X Leigh,609,09/2015,09/2035,11,4278,86300
Diners Club International,Diners Club,30554594543142,Jamie Parks,508,04/2011,04/2025,20,3469,51000
Japan Credit Bureau,JCB,3550969823480557,Cody D Gale,935,11/2010,11/2030,22,105,146600
Master Card,Wells Fargo,5123771889944119,Dawn G Dotson,130,08/2009,08/2011,11,9439,164100
Discover,Discover,6011839715860586,Sid B Dagostino,479,10/2007,10/2009,12,8087,90000
Master Card,Bank of America,5462462953502525,Jason T Johnston,734,02/2017,02/2031,6,9075,174900
American Express,American Express,346071712281306,Christena K Canada,6728,08/2010,08/2015,24,4686,177900
Discover,Discover,6011007867373291,Stephen Preston,588,02/2010,02/2012,28,4001,49600
Japan Credit Bureau,JCB,3545706048287534,Vance J Jefferies,78,07/2013,07/2018,11,1991,162500
Visa,Citibank,4903658430030895,Willie N Steele,266,06/2013,06/2022,7,7092,57500
American Express,USAA,372143003922091,Amada Knight,9150,11/2014,11/2016,9,3947,87200
Japan Credit Bureau,JCB,3574809760004923,Joel Boyd,463,01/2016,01/2025,27,8777,177200
Diners Club International,Diners Club,39677431375831,Tera D Newby,378,06/2016,06/2021,16,2479,70700
Diners Club International,Diners Club,30245121584960,Wayne R Calderon,50,03/2011,03/2012,18,3676,77400
Visa,Chase,4089791613809268,Merry Choate,516,08/2010,08/2014,14,2549,81300
Japan Credit Bureau,JCB,3574227120309298,Joshua L Larsen,973,08/2010,08/2012,22,415,80600
Japan Credit Bureau,JCB,3552373920071856,Theodora U Mcclanahan,775,08/2013,08/2026,16,7732,180100
Japan Credit Bureau,JCB,3538299284837831,Rosa W Sanchez,916,09/2015,09/2026,15,9912,147700
Japan Credit Bureau,JCB,3544221475770904,Pierre F Lindley,703,05/2012,05/2024,12,355,52700
Master Card,Chase,5122401108907975,Barbara A Forbes,540,11/2008,11/2009,13,9950,47200
American Express,American Express,374697364852765,Bobbi Ahrens,6545,12/2012,12/2031,13,2774,115500
Diners Club International,Diners Club,30947767517986,Jorge Burch,402,12/2009,12/2015,13,6353,123100
Japan Credit Bureau,JCB,3547606031081852,Luci R Beale,531,03/2011,03/2016,1,8840,69000
Master Card,Capital One,5456489393882793,Marilyn H Burch,877,02/2015,02/2029,16,3579,28300
American Express,American Express,377311091214086,Ignacio T Putman,8734,05/2008,05/2016,12,7131,129900
Discover,Discover,6225337669591176,Monica Robles,351,12/2014,12/2016,19,40,64100
Visa,Wells Fargo,4213801452428341,Donita Hutcherson,655,04/2010,04/2028,6,9997,150500
Discover,Discover,6011749996422198,Anthony W Britt,695,03/2007,03/2012,23,5951,117200
Master Card,Capital One,5237745757633973,Zack Fanning,681,01/2016,01/2033,18,4990,50400
Japan Credit Bureau,JCB,3558664206312731,Cynthia Duncan,860,01/2010,01/2012,16,4044,168900
American Express,American Express,372154867093937,Woodrow T Bourne,5639,08/2016,08/2017,8,7742,95200
Discover,Discover,6011990611878139,Louise A Gilliam,678,10/2010,10/2019,13,5939,124500
Master Card,Capital One,5486585114168885,Lester Leighton,333,09/2016,09/2032,6,7849,172000
American Express,U.S. Bancorp,341955987004267,Jeff Long,5552,12/2015,12/2020,15,9491,181800
Visa,Citibank,4272301361719011,Gay D Bard,38,11/2016,11/2024,21,1823,110900
Japan Credit Bureau,JCB,3581976849626116,Cathy U Guthrie,683,04/2009,04/2022,11,4929,151200
Visa,GE Capital,4214807497535734,Otilia W Conner,661,04/2010,04/2014,18,9680,108300
Diners Club International,Diners Club,30957690477844,Luis Sherman,653,11/2008,11/2025,24,95,181300
Diners Club International,Diners Club,30901386834249,Myrtice Surratt,737,07/2013,07/2016,6,4223,165100
Visa,Wells Fargo,4149744775270355,Connie X Stephenson,204,01/2016,01/2034,4,7597,69200
Master Card,GE Capital,5140952701524003,Jarvis J Pruitt,212,06/2013,06/2027,10,4579,160600
Master Card,Chase,5241854464445731,Dawn H Chapman,325,07/2015,07/2024,2,9190,82800
American Express,American Express,376951461350183,Cedric S Bailey,7228,04/2011,04/2031,15,8066,142200
Master Card,Wells Fargo,5225863800071630,Paul Sosa,142,02/2011,02/2023,9,5191,189300
Diners Club International,Diners Club,36431238796671,Kent R Proffitt,483,02/2009,02/2025,15,6927,73600
Diners Club International,Diners Club,30090855929472,Lawrence B Velasquez,504,12/2007,12/2026,15,9257,141900
Diners Club International,Diners Club,30319782785115,Laurence O Cerda,312,11/2017,11/2020,11,9028,48700
Visa,USAA,4500202128474151,Shane E Newman,77,03/2010,03/2012,9,1313,76300
Discover,Discover,6011534555253782,Errol F Milliken,198,02/2016,02/2036,5,4044,119200
American Express,American Express,372777891617022,Annie U Davidson,3427,06/2007,06/2027,1,3963,171900
Visa,Chase,4514074030663112,Sonya C Avila,875,11/2009,11/2019,25,9237,75500
Discover,Discover,6011114156604566,Leroy N Powell,486,09/2017,09/2032,3,198,72700
Visa,U.S. Bancorp,4205164241612174,Theodora R Wheat,331,03/2008,03/2011,12,1346,137500
Visa,Chase,4939562024292390,Edith U Dudley,70,01/2014,01/2025,26,2687,142100
Diners Club International,Diners Club,30394541854106,Lavina I Land,248,11/2007,11/2015,15,3685,137300
Japan Credit Bureau,JCB,3566712183786318,Ricardo V Leon,426,11/2015,11/2017,10,7500,18300
Discover,Discover,6464509975561842,Cherelle C Regalado,660,10/2011,10/2016,5,9999,145500
Japan Credit Bureau,JCB,3587934420528007,Julia Burks,980,09/2008,09/2022,10,7549,60800
Visa,Chase,4615826581976476,Tomasa G Gipson,678,12/2017,12/2020,15,9131,30200
Diners Club International,Diners Club,30931150812055,Nancy R Snider,551,10/2008,10/2017,27,3568,109000
Visa,Bank of America,4692725229480212,Lonnie L White,224,10/2013,10/2016,25,7081,42900
Discover,Discover,6011902977645945,Cindy V Waller,260,02/2016,02/2034,21,2947,98100
Japan Credit Bureau,JCB,3586335124751906,Reggie C Bussey,509,04/2007,04/2015,1,5506,16800
Japan Credit Bureau,JCB,3538837206813107,Edith Newton,713,11/2008,11/2018,17,9230,91300
Diners Club International,Diners Club,30404290345881,Dane Z Kish,670,03/2012,03/2031,19,8231,126400
Discover,Discover,6011421431578790,Josephine P Cunningham,134,12/2011,12/2015,18,7587,184100
Discover,Discover,6582981100871098,Francesco J Slaton,334,01/2011,01/2015,2,9823,128400
Master Card,Chase,5303576397549025,Ramon V Britt,936,03/2017,03/2025,17,4075,26400
Master Card,USAA,5326213544229284,Cristopher Copeland,888,06/2014,06/2022,15,2809,129600
Visa,Bank of America,4709568908007166,Tony Z Stokes,985,08/2016,08/2035,17,9009,36000
Japan Credit Bureau,JCB,3569234480144619,Chong Q Hayward,836,10/2008,10/2018,11,2580,84300
Diners Club International,Diners Club,30005069556895,Kathleen Knight,444,11/2016,11/2034,3,7232,149800
Japan Credit Bureau,JCB,3539396323642062,Noelle B Guajardo,12,03/2013,03/2021,5,1555,22900
Visa,Chase,4947138470592730,Diane Dalton,700,03/2010,03/2021,20,625,183000
Diners Club International,Diners Club,38722755107609,Alvin E Kennedy,11,08/2015,08/2020,16,6669,20100
American Express,American Express,346639483713911,Laura D Phillips,730,06/2011,06/2031,13,651,19600
Master Card,Bank of America,5205231180643366,Chauncey Harden,916,06/2007,06/2027,14,6739,98800
Visa,Bank of America,4121643667812062,Barbara Decker,414,01/2015,01/2028,20,1247,186900
Discover,Discover,6011513945187926,Maryland Horowitz,742,11/2014,11/2016,20,8780,122000
Japan Credit Bureau,JCB,3539856174692557,Glenn Q Shaffer,375,01/2016,01/2025,24,4888,182100
Japan Credit Bureau,JCB,3554952781815218,Vickey Spellman,449,10/2015,10/2029,1,4822,155600
Master Card,Chase,5127978088956788,Sean P Cooke,430,05/2007,05/2019,3,7118,141800
Master Card,Bank of America,5485041479007665,Rafael T Pendleton,608,04/2012,04/2031,25,3307,118800
Discover,Discover,6011098179995095,Thomas T Charles,124,02/2007,02/2026,8,7382,84300
Discover,Discover,6485410141331001,Eldridge Armstead,366,02/2007,02/2022,26,1610,58600
Master Card,Bank of America,5398012936272743,Patrick S Williams,341,03/2008,03/2023,1,6445,131200
Master Card,Bank of America,5137423606814084,Jung H Usher,3,12/2015,12/2023,9,8758,152500
American Express,American Express,345905882744950,Earl C Cook,3726,05/2016,05/2021,16,3239,24900
Discover,Discover,6011567708488236,Jorge T Atherton,924,01/2008,01/2024,23,9911,158900
American Express,Bank of America,346891503284734,Angela Q Quinn,7580,05/2017,05/2031,16,6427,111600
Discover,Discover,6449094022685068,Cleveland I Briscoe,359,10/2010,10/2019,11,6656,175300
Visa,Chase,4373188938603002,Martin K Arnold,728,08/2014,08/2028,21,8511,112100
Visa,Chase,4597462004259662,Thad P Clark,636,08/2014,08/2031,13,9692,48900
Visa,USAA,4078639920646944,Jessica E Spencer,854,04/2014,04/2015,5,2790,34600
Visa,U.S. Bancorp,4399581348241282,Hugh J Bevins,78,02/2014,02/2028,4,2950,154100
Master Card,Capital One,5134411538200707,Alan Morin,891,04/2016,04/2035,25,5981,28700
Master Card,Capital One,5207870229715145,Elenora T Whittle,804,08/2015,08/2025,26,733,26500
Master Card,Chase,5170221659568732,Stephen Z Fitzgerald,28,12/2009,12/2010,15,1817,16100
American Express,American Express,374398562143780,Fredric Sales,4888,11/2007,11/2020,5,1917,133600
Japan Credit Bureau,JCB,3550139278045681,Benjamin B Gentry,6,03/2011,03/2031,22,3438,175800
Discover,Discover,6011147432690280,Arianne Z Headley,891,04/2012,04/2018,23,7787,136100
Discover,Discover,6011343891677856,Laura M Morgan,855,07/2010,07/2030,16,4878,172800
Diners Club International,Diners Club,30199379144458,Tad Whitten,589,06/2015,06/2018,7,2571,155500
Diners Club International,Diners Club,30409481389754,Danny Q Griffin,262,02/2014,02/2019,4,4466,12500
Discover,Discover,6011658916207896,Loyd H Han,683,12/2013,12/2020,26,8231,16600
American Express,American Express,377228730077551,Crystal C Dotson,9519,04/2008,04/2013,19,5462,126400
American Express,American Express,379354160541490,Ling Q Hanlon,4329,04/2007,04/2010,24,7570,35900
Diners Club International,Diners Club,36855106462000,Frederick Hester,588,01/2015,01/2021,3,1719,54400
Visa,Cabela�s WFB,4157601372759157,Hosea I Gilson,839,02/2017,02/2025,3,2227,128500
American Express,American Express,340862656953389,Lester Merrill,8317,09/2017,09/2021,5,8709,75800
Discover,Discover,6011211971705451,Shanon T Oswalt,966,08/2009,08/2028,10,4618,140700
Diners Club International,Diners Club,36271154049980,Maria S Mann,806,06/2014,06/2021,20,2704,118900
Diners Club International,Diners Club,36011213806396,Nancie Q Dove,360,12/2009,12/2027,7,5378,176500
Diners Club International,Diners Club,36316638580934,Nicholas Z Dale,135,03/2013,03/2028,8,3440,15700
Discover,Discover,6011318384519435,Brooke A Roy,47,03/2013,03/2019,25,378,117200
Diners Club International,Diners Club,30304723846606,Alfred Y Bond,902,04/2012,04/2020,24,8065,87900
Japan Credit Bureau,JCB,3540938924987433,Alex Hamlin,172,06/2014,06/2021,17,3878,51000
Japan Credit Bureau,JCB,3543616865617667,Donald French,687,09/2008,09/2026,24,6690,143900
Discover,Discover,6599476067450672,Allan J Huggins,278,07/2010,07/2012,8,6870,144500
Discover,Discover,6227086088622587,Ryan Burns,40,01/2014,01/2022,14,2359,149000
Master Card,Capital One,5459951573714556,Omar E Hannan,261,08/2011,08/2015,14,2179,57300
Discover,Discover,6011662927234048,Donald R Kane,66,09/2017,09/2027,26,737,174800
American Express,American Express,377331253378669,Ezekiel P Knight,4113,05/2014,05/2015,5,385,140400
Diners Club International,Diners Club,30562136539288,Anne I West,9,09/2014,09/2029,27,7344,132500
Discover,Discover,6011759650169704,Julius Duval,166,03/2012,03/2024,1,3135,50400
Master Card,USAA,5269335588045778,Douglas P Nichols,929,07/2008,07/2017,27,2636,31900
Diners Club International,Diners Club,36800841607345,Benton Huang,541,05/2012,05/2027,15,2887,156800
Discover,Discover,6011388472670234,Ana S Gay,634,08/2008,08/2010,17,7753,37600
Visa,Chase,4324705410012426,Brooks Whittaker,24,04/2014,04/2025,4,670,139900
Discover,Discover,6011707904631052,Phyllis E Jacobson,643,10/2007,10/2010,23,6245,16600
American Express,American Express,373975125476202,Kristel D Darden,196,12/2008,12/2011,12,5917,61300
Discover,Discover,6588688600390610,Sarah Glass,349,05/2016,05/2020,19,9581,35100
American Express,American Express,345460985310895,Bambi S Palmer,1172,06/2010,06/2020,2,4925,110000
Discover,Discover,6011669303214122,Beverly W Underwood,300,11/2016,11/2035,21,6765,74800
Diners Club International,Diners Club,30184614455224,Antonio H Ripley,995,08/2017,08/2034,22,7008,28100
American Express,U.S. Bancorp,374054875083649,Lester A Mckinney,6427,04/2008,04/2013,16,863,138200
American Express,American Express,371894536490722,Valda I Fawcett,3593,02/2012,02/2027,23,9919,29000
Japan Credit Bureau,JCB,3555160355606620,Jose X Castillo,647,06/2017,06/2037,14,7762,61500
Diners Club International,Diners Club,36086763163901,Ricardo K Mccaskill,737,02/2010,02/2030,22,8580,124100
Diners Club International,Diners Club,30224922093869,Eddie G Weber,400,11/2014,11/2020,2,4957,109400
Japan Credit Bureau,JCB,3529693158022226,Geoffrey Ahmad,571,02/2010,02/2023,1,3704,144900
American Express,American Express,346537184078644,Nathan B Powell,675,03/2007,03/2017,28,704,52200
Master Card,Chase,5133600896078322,Orlando L Zuniga,297,05/2009,05/2018,6,9356,134600
Visa,Barclays,4798149729317100,Bruce Walker,603,02/2010,02/2011,3,6323,177600
Discover,Discover,6573525997524103,Araceli Stuckey,74,02/2009,02/2021,28,1024,68900
Visa,Chase,4717252527922440,Sam Burnett,401,08/2013,08/2033,2,6991,132300
Diners Club International,Diners Club,30931571843325,Wendell Montanez,979,03/2015,03/2032,7,8262,195500
Discover,Discover,6011266022994801,Floyd O Wells,238,12/2010,12/2026,16,8808,89600
Japan Credit Bureau,JCB,3545282232565739,Jerome S Dover,385,03/2013,03/2024,4,8464,97000
Diners Club International,Diners Club,36098235741933,Kenneth Y Carpenter,168,08/2016,08/2034,11,2485,43600
Visa,Chase,4631808909042447,Roosevelt Motley,473,08/2012,08/2018,9,835,142700
Japan Credit Bureau,JCB,3537595996559725,Grace Z Morin,42,04/2016,04/2031,13,6423,111400
Diners Club International,Diners Club,30359569447638,Rodney R Bundy,49,10/2007,10/2019,11,2115,107900
Discover,Discover,6225799597889628,Andrew Swanson,544,07/2016,07/2028,25,4542,18900
Japan Credit Bureau,JCB,3541150788868167,Kelvin Weiner,546,04/2009,04/2015,9,8130,50200
American Express,American Express,376597735322019,Wendy H Kemp,620,01/2009,01/2016,11,6628,176100
Japan Credit Bureau,JCB,3528671826411865,Jaleesa B Harkins,10,06/2012,06/2031,6,7724,29700
Master Card,Bank of America,5432904281028803,Tina A Hebert,741,04/2013,04/2016,2,1546,143400
Japan Credit Bureau,JCB,3561962763886948,Blair J Betts,462,01/2009,01/2018,3,8128,54300
Master Card,Citibank,5406731580963139,Janet V Michael,524,05/2013,05/2016,28,6110,28800
Visa,Chase,4000708587249558,Demetrius H Wu,668,06/2008,06/2012,14,3353,163400
Japan Credit Bureau,JCB,3545857882699472,Zachary Foreman,940,01/2014,01/2016,28,4934,143900
Japan Credit Bureau,JCB,3548909055174507,Blair H Schoonover,458,12/2016,12/2017,7,9637,36300
Master Card,Citibank,5444939644763627,Roger Y Tanner,241,08/2009,08/2024,3,9066,180600
Visa,Chase,4335531967175003,Dallas I Byrnes,959,11/2014,11/2025,1,4536,33400
Master Card,Bank of America,5147132932082583,Troy I Carr,379,10/2016,10/2032,5,3732,175700
Visa,Capital One,4869416942433947,Terrance N Olive,694,06/2014,06/2025,23,8703,112000
Japan Credit Bureau,JCB,3567963804782934,Brenda Carey,999,10/2014,10/2015,18,7985,57700
